dataset_version,label,family,split,source,file_title,source_url,image_url,original_url,sha1,mime,width,height,license,license_url,artist,credit,query,review_status
wikimedia-pilot-v0.1,software_controlled,tablet,train,Wikimedia Commons,File:Foodservice Tablet and Biscuits.png,https://commons.wikimedia.org/wiki/File:Foodservice_Tablet_and_Biscuits.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Foodservice_Tablet_and_Biscuits.png/960px-Foodservice_Tablet_and_Biscuits.png,https://upload.wikimedia.org/wikipedia/commons/3/38/Foodservice_Tablet_and_Biscuits.png,5b0ff1306d5318496086a2bd900a37a26455f6d2,image/png,1000,667,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,GeneralMillsCF,Own work,tablet computer touchscreen,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,tablet,train,Wikimedia Commons,File:Framework Tablet Internals.jpg,https://commons.wikimedia.org/wiki/File:Framework_Tablet_Internals.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Framework_Tablet_Internals.jpg/960px-Framework_Tablet_Internals.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Framework_Tablet_Internals.jpg,d7e3db7c4d31b0fbd66933c242a6ad5430a5b321,image/jpeg,4030,3022,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Whatthefilament,Own work,tablet computer touchscreen,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,tablet,train,Wikimedia Commons,File:Framework Tablet Overview.jpg,https://commons.wikimedia.org/wiki/File:Framework_Tablet_Overview.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Framework_Tablet_Overview.jpg/960px-Framework_Tablet_Overview.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Framework_Tablet_Overview.jpg,5674aa5c3682659e365c7ca7de99457f0adaa47d,image/jpeg,4031,3023,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Whatthefilament,Own work,tablet computer touchscreen,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A cat sitting in front of PC (Wikipedia open).jpg,https://commons.wikimedia.org/wiki/File:A_cat_sitting_in_front_of_PC_(Wikipedia_open).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/A_cat_sitting_in_front_of_PC_%28Wikipedia_open%29.jpg/960px-A_cat_sitting_in_front_of_PC_%28Wikipedia_open%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/A_cat_sitting_in_front_of_PC_%28Wikipedia_open%29.jpg,460d2c73bcf09f21251d76f33609282ed19c2792,image/jpeg,1024,1024,Public domain,,"Flux Schnell, по запросу Таёжный лес",Создано по собственном запросу,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A One Laptop per Child computer - Buttons (1273766774).jpg,https://commons.wikimedia.org/wiki/File:A_One_Laptop_per_Child_computer_-_Buttons_(1273766774).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/A_One_Laptop_per_Child_computer_-_Buttons_%281273766774%29.jpg/960px-A_One_Laptop_per_Child_computer_-_Buttons_%281273766774%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/A_One_Laptop_per_Child_computer_-_Buttons_%281273766774%29.jpg,245fe3ecb1264e138b291baa0bce131cbf871d62,image/jpeg,3648,2736,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Simon Law from Montréal, QC, Canada",Buttons,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A One Laptop per Child computer (1272884581).jpg,https://commons.wikimedia.org/wiki/File:A_One_Laptop_per_Child_computer_(1272884581).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/A_One_Laptop_per_Child_computer_%281272884581%29.jpg/960px-A_One_Laptop_per_Child_computer_%281272884581%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/A_One_Laptop_per_Child_computer_%281272884581%29.jpg,2fd723b3039f5304430e6f762406e921a6f261eb,image/jpeg,3648,2736,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Simon Law from Montréal, QC, Canada",Closed,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A One Laptop per Child computer (1273754008).jpg,https://commons.wikimedia.org/wiki/File:A_One_Laptop_per_Child_computer_(1273754008).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/A_One_Laptop_per_Child_computer_%281273754008%29.jpg/960px-A_One_Laptop_per_Child_computer_%281273754008%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/A_One_Laptop_per_Child_computer_%281273754008%29.jpg,40f2602e9c5187c8e25208b57f14f215d2155859,image/jpeg,2736,2736,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Simon Law from Montréal, QC, Canada",Open,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A One Laptop per Child computer D-controller (1272894905).jpg,https://commons.wikimedia.org/wiki/File:A_One_Laptop_per_Child_computer_D-controller_(1272894905).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/A_One_Laptop_per_Child_computer_D-controller_%281272894905%29.jpg/960px-A_One_Laptop_per_Child_computer_D-controller_%281272894905%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/A_One_Laptop_per_Child_computer_D-controller_%281272894905%29.jpg,53fc752a048faf3492f00045cf4184e87bfe692a,image/jpeg,3648,2736,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Simon Law from Montréal, QC, Canada",D-controller,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:A One Laptop per Child computer Keyboard (1273773764).jpg,https://commons.wikimedia.org/wiki/File:A_One_Laptop_per_Child_computer_Keyboard_(1273773764).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/A_One_Laptop_per_Child_computer_Keyboard_%281273773764%29.jpg/960px-A_One_Laptop_per_Child_computer_Keyboard_%281273773764%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/A_One_Laptop_per_Child_computer_Keyboard_%281273773764%29.jpg,57f58e1a9960322e6fc219b52f552e33444826ef,image/jpeg,3520,2646,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Simon Law from Montréal, QC, Canada",Keyboard,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:Acer Aspire 4752 Laptop - 01.jpg,https://commons.wikimedia.org/wiki/File:Acer_Aspire_4752_Laptop_-_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Acer_Aspire_4752_Laptop_-_01.jpg/960px-Acer_Aspire_4752_Laptop_-_01.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Acer_Aspire_4752_Laptop_-_01.jpg,cc4b2da29134e3fdfc907407163f385daf819d93,image/jpeg,4080,3060,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,CSR2Forever,Own work,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,laptop,train,Wikimedia Commons,File:Acer Aspire 4752 Laptop - 02.jpg,https://commons.wikimedia.org/wiki/File:Acer_Aspire_4752_Laptop_-_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Acer_Aspire_4752_Laptop_-_02.jpg/960px-Acer_Aspire_4752_Laptop_-_02.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Acer_Aspire_4752_Laptop_-_02.jpg,657a50a3d85faf1a56a39bebf96287244aef6e84,image/jpeg,4080,3060,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,CSR2Forever,Own work,laptop computer open,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:230314-F-LY743-0552 - The U.S. Navy and Marines bring the rain to Nellis AFB.jpg,https://commons.wikimedia.org/wiki/File:230314-F-LY743-0552_-_The_U.S._Navy_and_Marines_bring_the_rain_to_Nellis_AFB.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/230314-F-LY743-0552_-_The_U.S._Navy_and_Marines_bring_the_rain_to_Nellis_AFB.jpg/960px-230314-F-LY743-0552_-_The_U.S._Navy_and_Marines_bring_the_rain_to_Nellis_AFB.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6e/230314-F-LY743-0552_-_The_U.S._Navy_and_Marines_bring_the_rain_to_Nellis_AFB.jpg,0d1b766c6de64c4c96ff0fe2119f3cc81cf167f4,image/jpeg,6048,4024,Public domain,,Senior Airman Zachary Rufus,https://www.dvidshub.net/image/7691080/us-navy-and-marines-bring-rain-nellis-afb,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch (15048721571).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_(15048721571).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Android_Wear_Smartwatch-_LG_G_Watch_%2815048721571%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_%2815048721571%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Android_Wear_Smartwatch-_LG_G_Watch_%2815048721571%29.jpg,e9776e05f0655bf094b2d79c35564baadac4239f,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch (15051419582).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_(15051419582).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Android_Wear_Smartwatch-_LG_G_Watch_%2815051419582%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_%2815051419582%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Android_Wear_Smartwatch-_LG_G_Watch_%2815051419582%29.jpg,7ec04f834ed93895a55ad1859b881d950ff4b63b,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch (15051421752).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_(15051421752).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Android_Wear_Smartwatch-_LG_G_Watch_%2815051421752%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_%2815051421752%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Android_Wear_Smartwatch-_LG_G_Watch_%2815051421752%29.jpg,3788543d7e252c46f97ace28a33bc9fd5034694c,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch (15051774155).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_(15051774155).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Android_Wear_Smartwatch-_LG_G_Watch_%2815051774155%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_%2815051774155%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Android_Wear_Smartwatch-_LG_G_Watch_%2815051774155%29.jpg,45a778f4e3de06fb2b2c55139dcf3d9c2874f63f,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch and Samsung Gear Live (14865176408).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_(14865176408).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2814865176408%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2814865176408%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2814865176408%29.jpg,9bd8c6ee45bc5a6fc337e53cd8c4ea0048a46e35,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch and Samsung Gear Live,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch and Samsung Gear Live (15048710851).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_(15048710851).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815048710851%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815048710851%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815048710851%29.jpg,5593340ea5e0603142e0d3c4a58df447d56b416b,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch and Samsung Gear Live,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smartwatch,train,Wikimedia Commons,File:Android Wear Smartwatch- LG G Watch and Samsung Gear Live (15051778575).jpg,https://commons.wikimedia.org/wiki/File:Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_(15051778575).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815051778575%29.jpg/960px-Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815051778575%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Android_Wear_Smartwatch-_LG_G_Watch_and_Samsung_Gear_Live_%2815051778575%29.jpg,9676323b1c37a13c14f82248ffd51b03c7c0c0c9,image/jpeg,5184,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Maurizio Pesce from Milan, Italia",Android Wear Smartwatch: LG G Watch and Samsung Gear Live,smartwatch,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,"File:‘기본에서 만든 새로움’ LG G7 ThinQ, ‘월드 IT 쇼 2018’에서 선보인다 (41568974684).jpg","https://commons.wikimedia.org/wiki/File:%E2%80%98%EA%B8%B0%EB%B3%B8%EC%97%90%EC%84%9C_%EB%A7%8C%EB%93%A0_%EC%83%88%EB%A1%9C%EC%9B%80%E2%80%99_LG_G7_ThinQ,_%E2%80%98%EC%9B%94%EB%93%9C_IT_%EC%87%BC_2018%E2%80%99%EC%97%90%EC%84%9C_%EC%84%A0%EB%B3%B4%EC%9D%B8%EB%8B%A4_(41568974684).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/%E2%80%98%EA%B8%B0%EB%B3%B8%EC%97%90%EC%84%9C_%EB%A7%8C%EB%93%A0_%EC%83%88%EB%A1%9C%EC%9B%80%E2%80%99_LG_G7_ThinQ%2C_%E2%80%98%EC%9B%94%EB%93%9C_IT_%EC%87%BC_2018%E2%80%99%EC%97%90%EC%84%9C_%EC%84%A0%EB%B3%B4%EC%9D%B8%EB%8B%A4_%2841568974684%29.jpg/960px-%E2%80%98%EA%B8%B0%EB%B3%B8%EC%97%90%EC%84%9C_%EB%A7%8C%EB%93%A0_%EC%83%88%EB%A1%9C%EC%9B%80%E2%80%99_LG_G7_ThinQ%2C_%E2%80%98%EC%9B%94%EB%93%9C_IT_%EC%87%BC_2018%E2%80%99%EC%97%90%EC%84%9C_%EC%84%A0%EB%B3%B4%EC%9D%B8%EB%8B%A4_%2841568974684%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/%E2%80%98%EA%B8%B0%EB%B3%B8%EC%97%90%EC%84%9C_%EB%A7%8C%EB%93%A0_%EC%83%88%EB%A1%9C%EC%9B%80%E2%80%99_LG_G7_ThinQ%2C_%E2%80%98%EC%9B%94%EB%93%9C_IT_%EC%87%BC_2018%E2%80%99%EC%97%90%EC%84%9C_%EC%84%A0%EB%B3%B4%EC%9D%B8%EB%8B%A4_%2841568974684%29.jpg,bca79784fb04e633ebbbba2302d647446eda0547,image/jpeg,1382,922,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,LG전자,"‘기본에서 만든 새로움’ LG G7 ThinQ, ‘월드 IT 쇼 2018’에서 선보인다",smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons) (51048461088).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_(Creative_Commons)_(51048461088).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851048461088%29.jpg/960px-Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851048461088%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851048461088%29.jpg,1cbb9a0c69f60e27b9420a249e76ea059465fd15,image/jpeg,4000,3000,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons) (51049189591).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_(Creative_Commons)_(51049189591).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049189591%29.jpg/960px-Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049189591%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049189591%29.jpg,0845cab040c8b175fec11769f72417d552b17fe9,image/jpeg,4608,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons) (51049273602).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_(Creative_Commons)_(51049273602).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049273602%29.jpg/960px-Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049273602%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_-_Sandstone_Fabric_%28Creative_Commons%29_%2851049273602%29.jpg,64a5341a48108e201bd93b21e8ac669e59d226fc,image/jpeg,4000,3000,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Dot 3rd Gen Smart Speaker - Sandstone Fabric (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Dot 3rd Gen Smart Speaker with Wall Mount (Creative Commons) (51269739966).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_(Creative_Commons)_(51269739966).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851269739966%29.jpg/960px-Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851269739966%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851269739966%29.jpg,005f14a86ab783ec35eb4f51f25a4866619ce9aa,image/jpeg,12000,9000,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Dot 3rd Gen Smart Speaker with Wall Mount (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Dot 3rd Gen Smart Speaker with Wall Mount (Creative Commons) (51270472329).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_(Creative_Commons)_(51270472329).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851270472329%29.jpg/960px-Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851270472329%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Alexa_Amazon_Echo_Dot_3rd_Gen_Smart_Speaker_with_Wall_Mount_%28Creative_Commons%29_%2851270472329%29.jpg,7db9e55423d8abba37a807b642b0233cf93791f6,image/jpeg,12000,9000,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Dot 3rd Gen Smart Speaker with Wall Mount (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Smart Speaker - Flashing Blue Ring (Creative Commons) (51048329823).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_(Creative_Commons)_(51048329823).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851048329823%29.jpg/960px-Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851048329823%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851048329823%29.jpg,3e5fccde0aef0d1dc532357ec5612f38998433df,image/jpeg,4608,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Smart Speaker - Flashing Blue Ring (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,smart_speaker,validation,Wikimedia Commons,File:Alexa Amazon Echo Smart Speaker - Flashing Blue Ring (Creative Commons) (51049059491).jpg,https://commons.wikimedia.org/wiki/File:Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_(Creative_Commons)_(51049059491).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851049059491%29.jpg/960px-Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851049059491%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Alexa_Amazon_Echo_Smart_Speaker_-_Flashing_Blue_Ring_%28Creative_Commons%29_%2851049059491%29.jpg,95dfd5f41238de6dcffd1b2b515f568bcdbcce7c,image/jpeg,4608,3456,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Smart Home Perfected,Alexa / Amazon Echo Smart Speaker - Flashing Blue Ring (Creative Commons),smart speaker,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:1-st in the world Wi-fi by Galitsky.JPG,https://commons.wikimedia.org/wiki/File:1-st_in_the_world_Wi-fi_by_Galitsky.JPG,https://upload.wikimedia.org/wikipedia/commons/b/ba/1-st_in_the_world_Wi-fi_by_Galitsky.JPG,https://upload.wikimedia.org/wikipedia/commons/b/ba/1-st_in_the_world_Wi-fi_by_Galitsky.JPG,ff5b58169341c957d68dda596941854d5c0fadb7,image/jpeg,439,585,GFDL,http://www.gnu.org/copyleft/fdl.html,Tima-natalenko,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3Com OfficeConnect ADSL Wireless 11g Firewall Router 2012-10-28-0866.jpg,https://commons.wikimedia.org/wiki/File:3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0866.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0866.jpg/960px-3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0866.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0866.jpg,fdae936e9f140a26cb7ad2b4e0337302258baaa7,image/jpeg,4752,3168,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Slick,Own work,wireless router,weak-label-needs-review
